DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,VACCINE:Vaccine,AGE:Current age,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SOURCE_LINK:Citation of or link to the data source,SERIES_FOOTNOTE:Series footnote,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,DATA_SOURCE:Data Source,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,COVERAGE_TIME:The period of time for which data are provided,FREQ_COLL:Time interval at which the source data are collected,OBS_FOOTNOTE:Observation footnote
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1992,58,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1993,66,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1994,69,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1995,74,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1996,74,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1997,70,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1998,73,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1999,75,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2000,76,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2001,77,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2002,76,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2003,77,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2004,77,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2005,75,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2006,78,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2007,79,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2008,81,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2009,81,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2010,81,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2011,87,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2012,89,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2013,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2014,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2015,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2016,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2017,95,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2018,95,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,AZE: Azerbaijan,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2019,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1992,58,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1993,38,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1994,82,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1995,55,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1996,67,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1997,79,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1998,89,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,1999,90,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2000,85,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2001,91,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2002,80,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2003,87,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2004,84,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2005,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2006,87,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2007,95,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2008,91,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2009,90,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2010,89,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,BIH: Bosnia and Herzegovina,IM_DTP3: Percentage of surviving infants who received the third dose of DTP-containing vaccine,"DTP3: Diphtheria, tetanus, and pertussis third dose",M12T23: 12 to 23 months old,2011,88,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
