DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,VACCINE:Vaccine,AGE:Current age,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SOURCE_LINK:Citation of or link to the data source,SERIES_FOOTNOTE:Series footnote,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,DATA_SOURCE:Data Source,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,COVERAGE_TIME:The period of time for which data are provided,FREQ_COLL:Time interval at which the source data are collected,OBS_FOOTNOTE:Observation footnote
UNICEF:IMMUNISATION(1.0): Immunisation,TJK: Tajikistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2019,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2000,92,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2001,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2002,87,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2003,89,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2004,90,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2005,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2006,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2007,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2008,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2009,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2010,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2011,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2012,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2013,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2014,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2015,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2016,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2017,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2018,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,TKM: Turkmenistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y06: 6 years old,2019,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UKR: Ukraine,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y07: 7 years old,2000,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y02: 2 years old,2000,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y02: 2 years old,2001,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y02: 2 years old,2002,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,UZB: Uzbekistan,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y02: 2 years old,2003,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2001,90,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2002,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2003,93,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2004,96,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2005,97,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2006,94,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2007,95,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2008,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2009,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2010,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2011,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2012,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2013,99,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2014,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2015,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
UNICEF:IMMUNISATION(1.0): Immunisation,ALB: Albania,"IM_MCV2: Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule",MCV2: Measles second dose,Y05: 5 years old,2016,98,0: Units,PCNT: %,,,E: Estimated value,F: Free,"WHO/UNICEF estimates of national immunization coverage, 2019 revision",,,,
