Geographic area,Indicator,Sex,Current age,Age at Birth,Wealth Quintile,Residence,Mother's Education Level,Data Source,Unit multiplier,Unit of measure,SERIES_FOOTNOTE,SUB_SECTOR,TIME_PERIOD,OBS_VALUE,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,UNWGTD_SAMPL_SIZE,OBS_FOOTNOTE,SOURCE_LINK,TIME_PERIOD_METHOD,COVERAGE_TIME
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2008,13,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2009,12,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2010,10,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2011,10,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2012,9,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2013,9,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2014,8,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2015,8,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2016,8,Modelled,Free,,,,,,,,
Turkmenistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2017,7,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2000,35,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2001,33,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2002,33,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2003,32,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2004,33,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2005,33,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2006,31,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2007,33,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2008,33,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2009,27,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2010,25,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2011,23,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2012,24,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2013,23,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2014,24,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2015,21,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2016,20,Modelled,Free,,,,,,,,
Ukraine,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2017,19,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2000,13,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2001,12,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2002,12,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2003,10,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2004,11,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2005,10,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2006,10,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2007,10,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2008,8,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2009,8,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2010,8,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2011,8,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2012,8,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2013,8,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2014,8,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2015,8,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2016,8,Modelled,Free,,,,,,,,
North Macedonia,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2017,7,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2000,41,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2001,41,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2002,41,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2003,39,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2004,37,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2005,38,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2006,37,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2007,35,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2008,34,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2009,32,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2010,31,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2011,32,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2012,32,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2013,31,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2014,30,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2015,30,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2016,29,Modelled,Free,,,,,,,,
Uzbekistan,"Maternal mortality ratio (number of maternal deaths per 100,000 live births)",Female,15 to 49 years old,Total,Total,Total,Total,"WHO, UNICEF, UNFPA, World Bank Group and UNPD (MMEIG) - September 2019",Units,Per 100000 live births,,MATERNAL_MORTALITY,2017,29,Modelled,Free,,,,,,,,
